sep=,
"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","007 Mobile Phones Est","007 Mobile Phones Est","Abu Dhabi","=""0097126411133""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/007-mobile-phones-est-163697","UAE0001"
"2026-03-05","7 Wonders Tourism LLC","7 Wonders Tourism LLC","Dubai","=""0097142508888""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/7-wonders-tourism-llc-161842","UAE0318"
"2026-03-05","7-11 Grocery","7-11 Grocery","Dubai","=""0097143331114""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/7-11-grocery-165682","UAE0319"
"2026-03-05","77 Carpet &amp; Curtains Co","77 Carpet &amp; Curtains Co","Dubai","=""0097142722755""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/77-carpet-curtains-co-161287","UAE0320"
"2026-03-05","77 Veggie Boutique","77 Veggie Boutique","Dubai","=""0097144224116""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/77-veggie-boutique-152094","UAE0321"
"2026-03-05","777 Cars Trading LLC","777 Cars Trading LLC","Dubai","=""0097143205777""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/777-cars-trading-llc-181914","UAE0322"
"2026-03-05","777 Cars Trading LLC","777 Cars Trading LLC","Dubai","=""00971585187727""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/777-cars-trading-llc-181914","UAE0323"
"2026-03-05","786 Rent A Car LLC","786 Rent A Car LLC","Dubai","=""0097142648513""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/786-rent-a-car-llc-159304","UAE0324"
"2026-03-05","786 Technologies LLC","786 Technologies LLC","Dubai","=""0097143516357""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/786-technologies-llc-157050","UAE0325"
"2026-03-05","7em Consultants","7em Consultants","Dubai","=""0097142502575""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/7em-consultants-161552","UAE0326"
"2026-03-05","7G Media Consultancies","7G Media Consultancies","Dubai","=""0097144495427""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/7g-media-147179","UAE0327"
"2026-03-05","8 Keyz","8 Keyz","Dubai","=""0097142327747""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/8-keyz-162794","UAE0328"
"2026-03-05","800 BBATTERY","800 BBATTERY","Dubai","=""00971543595923""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800-bbattery-194580","UAE0329"
"2026-03-05","800 Carguru","800 Carguru","Dubai","=""00971521548065""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800-carguru-187270","UAE0330"
"2026-03-05","800 Leather Solutions","800 Leather Solutions","Dubai","=""0097142851211""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-leather-solutions-195417","UAE0331"
"2026-03-05","800 Leather Solutions","800 Leather Solutions","Dubai","=""00971522418321""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800-leather-solutions-195417","UAE0332"
"2026-03-05","800 Movers","800 Movers","Dubai","=""0097143365370""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-movers-188990","UAE0333"
"2026-03-05","800 Movers","800 Movers","Dubai","=""00971526060785""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800-movers-188990","UAE0334"
"2026-03-05","800 Pergola","800 Pergola","Dubai","=""00971432529668""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-pergola-191660","UAE0335"
"2026-03-05","800 Pergola","800 Pergola","Dubai","=""00971553805148""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800-pergola-191660","UAE0336"
"2026-03-05","800 Pizza","800 Pizza","Dubai","=""0097180074992""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-pizza-173614","UAE0337"
"2026-03-05","800 Tailor","800 Tailor","Dubai","=""0097143880800""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-tailor-162633","UAE0338"
"2026-03-05","800 Tailor","800 Tailor","Dubai","=""00971800824567""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-tailor-162633","UAE0339"
"2026-03-05","800 Thali","800 Thali","Dubai","=""0097143659959""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/800-thali-174736","UAE0340"
"2026-03-05","800 Truck","800 Truck","Dubai","=""00971585427897""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800-truck-184760","UAE0341"
"2026-03-05","800website","800website","Dubai","=""00971501809327""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/800website-190338","UAE0342"
"2026-03-05","88 Video Centre LLC","88 Video Centre LLC","Dubai","=""0097142614147""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/88-video-centre-llc-161362","UAE0343"
"2026-03-05","888 Real Estate Broker","888 Real Estate Broker","Dubai","=""0097143415888""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/888-real-estate-broker-172356","UAE0344"
"2026-03-05","89.4 Tamil Fm","89.4 Tamil Fm","Dubai","=""0097143595535""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/89-4-tamil-fm-183144","UAE0345"
"2026-03-05","8th Street Studios","8th Street Studios","Dubai","=""0097143307878""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/8th-street-studios-162690","UAE0346"
"2026-03-05","911 Security Services","911 Security Services","Dubai","=""0097142677747""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/911-security-services-152400","UAE0347"
"2026-03-05","999 Rent A Car","999 Rent A Car","Dubai","=""0097143575799""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/999-rent-a-car-150801","UAE0348"
"2026-03-05","9T Studio LLC FC","9T Studio LLC FC","Dubai","=""0097143977768""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/9t-studio-llc-fc-188389","UAE0349"
"2026-03-05","9T Studio LLC FC","9T Studio LLC FC","Dubai","=""00971543357010""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/9t-studio-llc-fc-188389","UAE0350"
"2026-03-05","A &amp; A Associate","A &amp; A Associate","Dubai","=""0097142690673""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-associate-172357","UAE0351"
"2026-03-05","A &amp; A Associate","A &amp; A Associate","Dubai","=""00971505302603""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-a-associate-172357","UAE0352"
"2026-03-05","A &amp; A Real Estate","A &amp; A Real Estate","Dubai","=""0097144477834""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-real-estate-172359","UAE0353"
"2026-03-05","A &amp; F Auto Spare Parts Trading LLC","A &amp; F Auto Spare Parts Trading LLC","Dubai","=""0097143884234""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-f-auto-spare-parts-trading-llc-146549","UAE0354"
"2026-03-05","A &amp; J Decor LLC","A &amp; J Decor LLC","Dubai","=""0097142820094""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-j-decor-llc-112619","UAE0355"
"2026-03-05","A &amp; J Decor LLC","A &amp; J Decor LLC","Dubai","=""00971506562321""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-j-decor-llc-112619","UAE0356"
"2026-03-05","A &amp; T Interiors LLC","A &amp; T Interiors LLC","Dubai","=""0097143964121""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-t-interiors-llc-151898","UAE0357"
"2026-03-05","A 1 Business Services LLC","A 1 Business Services LLC","Dubai","=""0097142564744""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-1-business-services-llc-159038","UAE0358"
"2026-03-05","A 2 B Garage","A 2 B Garage","Dubai","=""0097143475712""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-2-b-garage-152508","UAE0359"
"2026-03-05","A 2 R Solutions","A 2 R Solutions","Dubai","=""0097143233638""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-2-r-solutions-144777","UAE0360"
"2026-03-05","A 2 Z Advertising LLC","A 2 Z Advertising LLC","Dubai","=""0097142670705""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-2-z-advertising-llc-130876","UAE0361"
"2026-03-05","A 2 Z Architectural Engg Consultant","A 2 Z Architectural Engg Consultant","Dubai","=""0097142635595""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-2-z-architectural-engg-consultant-156694","UAE0362"
"2026-03-05","A 2 Z Car Registration Services","A 2 Z Car Registration Services","Dubai","=""0097142669212""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-2-z-car-registration-services-162802","UAE0363"
"2026-03-05","A A A Middle East","A A A Middle East","Dubai","=""0097142578484""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-a-middle-east-158734","UAE0364"
"2026-03-05","A A A Moonlight Cleaning and Maint Establishment","A A A Moonlight Cleaning and Maint Establishment","Dubai","=""0097142634747""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-a-moonlight-cleaning-and-maint-establishment-116739","UAE0365"
"2026-03-05","A A A Service Centre","A A A Service Centre","Dubai","=""0097142858989""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-a-service-centre-116184","UAE0366"
"2026-03-05","A A A Service Centre","A A A Service Centre","Dubai","=""00971506248301""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-a-a-service-centre-116184","UAE0367"
"2026-03-05","A A Electronics","A A Electronics","Dubai","=""0097142211832""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-electronics-145855","UAE0368"
"2026-03-05","A A H E Furniture Trading","A A H E Furniture Trading","Dubai","=""0097142233364""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-h-e-furniture-trading-189145","UAE0369"
"2026-03-05","A A H E Furniture Trading","A A H E Furniture Trading","Dubai","=""00971552488724""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-a-h-e-furniture-trading-189145","UAE0370"
"2026-03-05","A A K Middle East LLC","A A K Middle East LLC","Dubai","=""0097143201828""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-k-middle-east-llc-152536","UAE0371"
"2026-03-05","A A Mulla Carpentry","A A Mulla Carpentry","Dubai","=""0097142713344""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-mulla-carpentry-1342","UAE0372"
"2026-03-05","A Al Hamadi Electromechanical Works LLC","A Al Hamadi Electromechanical Works LLC","Dubai","=""0097143394742""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-al-hamadi-electromechanical-works-llc-158887","UAE0373"
"2026-03-05","A And B Advertising","A And B Advertising","Dubai","=""00971559892100""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-and-b-advertising-153874","UAE0374"
"2026-03-05","A and M Partners LLC","A and M Partners LLC","Dubai","=""0097144228039""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-and-m-partners-llc-146009","UAE0375"
