"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","1 Dirham Home Insulation","1 Dirham Home Insulation","Dubai","+97142975755","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/1-dirham-home-insulation-183247","UAE0193"
"2026-03-05","Abdul Ameer Building Material Trading LLC","Abdul Ameer Building Material Trading LLC","Dubai","+97142243912","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-ameer-building-material-trading-llc-41658","UAE0724"
"2026-03-05","Abdul Aziz Alimuddin Factory LLC","Abdul Aziz Alimuddin Factory LLC","Dubai","+97142670375","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-alimuddin-factory-llc-153066","UAE0725"
"2026-03-05","Abdul Aziz Amrulla General Trading","Abdul Aziz Amrulla General Trading","Dubai","+97142637311","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-amrulla-general-trading-119946","UAE0726"
"2026-03-05","Abdul Aziz Essa Building Material","Abdul Aziz Essa Building Material","Dubai","+97142227634","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-essa-building-material-118892","UAE0727"
"2026-03-05","Abdul Aziz Essa Contracting LLC","Abdul Aziz Essa Contracting LLC","Dubai","+97142592923","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-essa-contracting-llc-156577","UAE0728"
"2026-03-05","Abdul Aziz Jassem Textiles LLC","Abdul Aziz Jassem Textiles LLC","Dubai","+97142353947","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-jassem-textiles-llc-137981","UAE0729"
"2026-03-05","Abdul Aziz Mohd Al Faqihi Trading Company LLC","Abdul Aziz Mohd Al Faqihi Trading Company LLC","Dubai","+97142260957","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-mohd-al-faqihi-trading-company-llc-120850","UAE0730"
"2026-03-05","Abdul Aziz Seddiq Awazi Trading Establishment","Abdul Aziz Seddiq Awazi Trading Establishment","Dubai","+97142264596","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-aziz-seddiq-awazi-trading-establishment-120287","UAE0731"
"2026-03-05","Abdul Basit Cafeteria","Abdul Basit Cafeteria","Dubai","+97142257584","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-basit-cafeteria-119900","UAE0732"
"2026-03-05","Abdul Fatah Marzooqi Trading Co LLC","Abdul Fatah Marzooqi Trading Co LLC","Dubai","+97142233918","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-fatah-marzooqi-trading-co-llc-187037","UAE0733"
"2026-03-05","Abdul Fatah Marzooqi Trading Co LLC","Abdul Fatah Marzooqi Trading Co LLC","Dubai","+971555499224","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-fatah-marzooqi-trading-co-llc-187037","UAE0734"
"2026-03-05","Abdul Gafoor &amp; Alam Khan Heavy &amp; Light Truck Transport LLC","Abdul Gafoor &amp; Alam Khan Heavy &amp; Light Truck Transport LLC","Dubai","+97143205883","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-gafoor-alam-khan-heavy-light-truck-transport-llc-176526","UAE0735"
"2026-03-05","Abdul Gafoor &amp; Alam Khan Heavy &amp; Light Truck Transport LLC","Abdul Gafoor &amp; Alam Khan Heavy &amp; Light Truck Transport LLC","Dubai","+971566531561","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-gafoor-alam-khan-heavy-light-truck-transport-llc-176526","UAE0736"
"2026-03-05","Abdul Ghafoor Niazdin Marine Engineering LLC","Abdul Ghafoor Niazdin Marine Engineering LLC","Dubai","+97145529766","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-ghafoor-niazdin-marine-engineering-llc-159033","UAE0737"
"2026-03-05","Abdul Ghafoor Yousuf Paper Boxes Mfg LLC","Abdul Ghafoor Yousuf Paper Boxes Mfg LLC","Dubai","+97142672032","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-ghafoor-yousuf-paper-boxes-mfg-llc-160994","UAE0738"
"2026-03-05","Abdul Ghani Glass &amp; Metal","Abdul Ghani Glass &amp; Metal","Dubai","+97142672996","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-ghani-glass-metal-161836","UAE0739"
"2026-03-05","Abdul Ghani Glass &amp; Metal","Abdul Ghani Glass &amp; Metal","Dubai","+971559683004","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-ghani-glass-metal-161836","UAE0740"
"2026-03-05","Abdul Ghani Neon Sign","Abdul Ghani Neon Sign","Dubai","+97142721201","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-ghani-neon-sign-120675","UAE0741"
"2026-03-05","Abdul Hadi Eye Center","Abdul Hadi Eye Center","Dubai","+97143807333","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-hadi-eye-center-151627","UAE0742"
"2026-03-05","Abdul Hafidh Al Jassmi Garage","Abdul Hafidh Al Jassmi Garage","Dubai","+97142584606","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-hafidh-al-jassmi-garage-151274","UAE0743"
"2026-03-05","Abdul Hakim and Sharma Spare Parts","Abdul Hakim and Sharma Spare Parts","Dubai","+97142660466","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-hakim-and-sharma-spare-parts-111574","UAE0744"
"2026-03-05","Abdul Hamid Al Reza Co","Abdul Hamid Al Reza Co","Dubai","+97142264775","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-hamid-al-reza-co-112518","UAE0745"
"2026-03-05","Abdul Jabbar Building Maint and Paint Establishment","Abdul Jabbar Building Maint and Paint Establishment","Dubai","+97143527204","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-jabbar-building-maint-and-paint-establishment-128193","UAE0746"
"2026-03-05","Abdul Jabbar Dawood Trading Establishment","Abdul Jabbar Dawood Trading Establishment","Dubai","+97143475244","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-jabbar-dawood-trading-establishment-120170","UAE0747"
"2026-03-05","Abdul Jaleel Commercial Broker LLC","Abdul Jaleel Commercial Broker LLC","Dubai","+97142525365","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-jaleel-commercial-broker-llc-156664","UAE0748"
"2026-03-05","Abdul Jaleel Marine Spares LLC","Abdul Jaleel Marine Spares LLC","Dubai","+97142258436","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-jaleel-marine-spares-llc-121252","UAE0749"
"2026-03-05","Abdul Jalil Darwish Real Estate Establishment","Abdul Jalil Darwish Real Estate Establishment","Dubai","+97142821011","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-jalil-darwish-real-estate-establishment-129472","UAE0750"
"2026-03-05","Abdul Kadir Hakimuddin Trading Co","Abdul Kadir Hakimuddin Trading Co","Dubai","+97142340252","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-kadir-hakimuddin-trading-co-183660","UAE0751"
"2026-03-05","Abdul Kadir Hakimuddin Trading Co","Abdul Kadir Hakimuddin Trading Co","Dubai","+971585923052","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-kadir-hakimuddin-trading-co-183660","UAE0752"
"2026-03-05","Abdul Kadir Hakimuddin Trading Co LLC","Abdul Kadir Hakimuddin Trading Co LLC","Dubai","+97142340252","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-kadir-hakimuddin-trading-co-llc-176658","UAE0753"
"2026-03-05","Abdul Kadir Hakimuddin Trading Co LLC","Abdul Kadir Hakimuddin Trading Co LLC","Dubai","+971585923052","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-kadir-hakimuddin-trading-co-llc-176658","UAE0754"
"2026-03-05","Abdul Kadir Sorathia Trading LLC","Abdul Kadir Sorathia Trading LLC","Dubai","+97142295580","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-kadir-sorathia-trading-llc-137362","UAE0755"
"2026-03-05","Abdul Karim Alwan F/Stuff Trading LLC","Abdul Karim Alwan F/Stuff Trading LLC","Dubai","+97142350402","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-karim-alwan-f-stuff-trading-llc-131306","UAE0756"
"2026-03-05","Abdul Karim Mohd Saeed Textile","Abdul Karim Mohd Saeed Textile","Dubai","+97142257108","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-karim-mohd-saeed-textile-120112","UAE0757"
"2026-03-05","Abdul Karim Nur Hassan Trading Company LLC","Abdul Karim Nur Hassan Trading Company LLC","Dubai","+97142253642","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-karim-nur-hassan-trading-company-llc-119143","UAE0758"
"2026-03-05","Abdul Latif Brothers Store","Abdul Latif Brothers Store","Dubai","+97142260065","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-latif-brothers-store-115215","UAE0759"
"2026-03-05","Abdul Majid Haji Trading","Abdul Majid Haji Trading","Dubai","+97143514426","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-majid-haji-trading-120171","UAE0760"
"2026-03-05","Abdul Manan Trading Company LLC","Abdul Manan Trading Company LLC","Dubai","+97143537367","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-manan-trading-company-llc-165018","UAE0761"
"2026-03-05","Abdul Naveed Malik Technical And Cleaning LLC","Abdul Naveed Malik Technical And Cleaning LLC","Dubai","+97143356783","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-naveed-malik-technical-and-cleaning-llc-179204","UAE0762"
"2026-03-05","Abdul Naveed Malik Technical And Cleaning LLC","Abdul Naveed Malik Technical And Cleaning LLC","Dubai","+971555102497","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-naveed-malik-technical-and-cleaning-llc-179204","UAE0763"
"2026-03-05","Abdul Noor Al Rais Group","Abdul Noor Al Rais Group","Dubai","+97142720733","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-noor-al-rais-group-12451","UAE0764"
"2026-03-05","Abdul Noor Al Rais Group","Abdul Noor Al Rais Group","Dubai","+971568420071","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-noor-al-rais-group-12451","UAE0765"
"2026-03-05","Abdul Qader Faghihi and Company LLC","Abdul Qader Faghihi and Company LLC","Dubai","+97142279795","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-qader-faghihi-and-company-llc-113710","UAE0766"
"2026-03-05","Abdul Qadir Mohamed General Trading Company LLC","Abdul Qadir Mohamed General Trading Company LLC","Dubai","+97142854964","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-qadir-mohamed-general-trading-company-llc-142038","UAE0767"
"2026-03-05","Abdul Qayyum Corner LLC","Abdul Qayyum Corner LLC","Dubai","+97142257206","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-qayyum-corner-llc-161152","UAE0768"
"2026-03-05","Abdul Rahim A M Al Rais","Abdul Rahim A M Al Rais","Dubai","+97142264380","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-a-m-al-rais-111623","UAE0769"
"2026-03-05","Abdul Rahim Abdul Karim Embroidery","Abdul Rahim Abdul Karim Embroidery","Dubai","+97142718918","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-abdul-karim-embroidery-161108","UAE0770"
"2026-03-05","Abdul Rahim Abdul Karim LLC","Abdul Rahim Abdul Karim LLC","Dubai","+97142265461","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-abdul-karim-llc-121879","UAE0771"
"2026-03-05","Abdul Rahim Al Zarooni Real Estate","Abdul Rahim Al Zarooni Real Estate","Dubai","+97142821414","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-al-zarooni-real-estate-120009","UAE0772"
"2026-03-05","Abdul Rahim Ali Mohd and Sons","Abdul Rahim Ali Mohd and Sons","Dubai","+97142263592","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-ali-mohd-and-sons-112814","UAE0773"
"2026-03-05","Abdul Rahim Ali Mohd and Sons","Abdul Rahim Ali Mohd and Sons","Dubai","+971506457361","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-rahim-ali-mohd-and-sons-112814","UAE0774"
"2026-03-05","Abdul Rahim Architectural Consultants","Abdul Rahim Architectural Consultants","Dubai","+97142235455","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-architectural-consultants-112736","UAE0775"
"2026-03-05","Abdul Rahim Dorabi Trading Est","Abdul Rahim Dorabi Trading Est","Dubai","+97142252494","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-dorabi-trading-est-158475","UAE0776"
"2026-03-05","Abdul Rahim Hussain Ali Khoory Grocery","Abdul Rahim Hussain Ali Khoory Grocery","Dubai","+97142225834","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-hussain-ali-khoory-grocery-113950","UAE0777"
"2026-03-05","Abdul Rahim M A Al Zarooni General Trading","Abdul Rahim M A Al Zarooni General Trading","Dubai","+97142264362","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahim-m-a-al-zarooni-general-trading-105743","UAE0778"
"2026-03-05","Abdul Rahman Abdul Rahim Al Zarooni Passenger Transport","Abdul Rahman Abdul Rahim Al Zarooni Passenger Transport","Dubai","+97144328568","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-abdul-rahim-al-zarooni-passenger-transport-158815","UAE0779"
"2026-03-05","Abdul Rahman Abdul Rahim Al Zarooni Passenger Transport","Abdul Rahman Abdul Rahim Al Zarooni Passenger Transport","Dubai","+971507240360","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-rahman-abdul-rahim-al-zarooni-passenger-transport-158815","UAE0780"
"2026-03-05","Abdul Rahman Abdulla Building Material","Abdul Rahman Abdulla Building Material","Dubai","+97142851692","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-abdulla-building-material-188623","UAE0781"
"2026-03-05","Abdul Rahman Abdulla Building Material","Abdul Rahman Abdulla Building Material","Dubai","+971559136639","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-rahman-abdulla-building-material-188623","UAE0782"
"2026-03-05","Abdul Rahman Ahmed Al Attar Textiles Trading","Abdul Rahman Ahmed Al Attar Textiles Trading","Dubai","+97142264716","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-ahmed-al-attar-textiles-trading-124524","UAE0783"
"2026-03-05","Abdul Rahman Ahmed Al Attar Trading Establishment","Abdul Rahman Ahmed Al Attar Trading Establishment","Dubai","+97142266743","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-ahmed-al-attar-trading-establishment-129182","UAE0784"
"2026-03-05","Abdul Rahman Ali Textiles","Abdul Rahman Ali Textiles","Dubai","+97143533225","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-ali-textiles-163726","UAE0785"
"2026-03-05","Abdul Rahman Ishaq Mohd Trading Co","Abdul Rahman Ishaq Mohd Trading Co","Dubai","+97142263902","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-ishaq-mohd-trading-co-120144","UAE0786"
"2026-03-05","Abdul Rahman Moumin Trading Company LLC","Abdul Rahman Moumin Trading Company LLC","Dubai","+97142264955","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-moumin-trading-company-llc-146446","UAE0787"
"2026-03-05","Abdul Rahman Naseeb Advocates and Legal Consultants","Abdul Rahman Naseeb Advocates and Legal Consultants","Dubai","+97144472020","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-naseeb-advocates-and-legal-consultants-153812","UAE0788"
"2026-03-05","Abdul Rahman Nezam Aluminium And Glass","Abdul Rahman Nezam Aluminium And Glass","Dubai","+97142387055","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-nezam-aliminium-and-glass-158184","UAE0789"
"2026-03-05","Abdul Rahman Raiesi Trading Establishment","Abdul Rahman Raiesi Trading Establishment","Dubai","+97142678118","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-raiesi-trading-establishment-119482","UAE0790"
"2026-03-05","Abdul Rahman Shihabi, Dr","Abdul Rahman Shihabi, Dr","Dubai","+97143521444","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-shihabi-dr-115213","UAE0791"
"2026-03-05","Abdul Rahman Tahir Grocery","Abdul Rahman Tahir Grocery","Dubai","+97143939175","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-tahir-grocery-111678","UAE0792"
"2026-03-05","Abdul Rahman Trading Establishment","Abdul Rahman Trading Establishment","Dubai","+97142261916","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-trading-establishment-145598","UAE0793"
"2026-03-05","Abdul Raoof Mahmood Trading Co","Abdul Raoof Mahmood Trading Co","Dubai","+97142264466","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-raoof-mahmood-trading-co-120060","UAE0794"
"2026-03-05","Abdul Rasool Fazel Trading","Abdul Rasool Fazel Trading","Dubai","+97142669563","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rasool-fazel-trading-113098","UAE0795"
"2026-03-05","Abdul Rasool Mirza General Trading Stores","Abdul Rasool Mirza General Trading Stores","Dubai","+97143440888","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rasool-mirza-general-trading-stores-120830","UAE0796"
"2026-03-05","Abdul Razak Arjomand Trdg Co","Abdul Razak Arjomand Trdg Co","Dubai","+97142267446","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razak-arjomand-trdg-co-161380","UAE0797"
"2026-03-05","Abdul Razak M Tabei Trading","Abdul Razak M Tabei Trading","Dubai","+97142250490","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razak-m-tabei-trading-134611","UAE0798"
"2026-03-05","Abdul Razak Qanbar Al Ansari &amp; Sons Company Limited","Abdul Razak Qanbar Al Ansari &amp; Sons Company Limited","Dubai","+97142663616","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razak-qanbar-al-ansari-sons-company-limited-172370","UAE0799"
"2026-03-05","Abdul Razaq Ibrahim Ali Trading","Abdul Razaq Ibrahim Ali Trading","Dubai","+97142250396","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razaq-ibrahim-ali-trading-111888","UAE0800"
"2026-03-05","Abdul Razaq Rahmania Trading","Abdul Razaq Rahmania Trading","Dubai","+97142350762","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razaq-rahmania-trading-117819","UAE0801"
"2026-03-05","Abdul Razzak Khadem Trading Establishment","Abdul Razzak Khadem Trading Establishment","Dubai","+97142290445","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razzak-khadem-trading-establishment-111758","UAE0802"
"2026-03-05","Abdul Razzaq A Trading LLC","Abdul Razzaq A Trading LLC","Dubai","+97142269005","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razzaq-a-trading-llc-143490","UAE0803"
"2026-03-05","Abdul Razzaq Building Material Trading","Abdul Razzaq Building Material Trading","Dubai","+97143204846","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razzaq-building-material-trading-61438","UAE0804"
"2026-03-05","Abdul Razzaq Mohiddin Abdulla Trading Establishment","Abdul Razzaq Mohiddin Abdulla Trading Establishment","Dubai","+97142266700","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razzaq-mohiddin-abdulla-trading-establishment-181956","UAE0805"
"2026-03-05","Abdul Razzaq Mohiddin Abdulla Trading Establishment","Abdul Razzaq Mohiddin Abdulla Trading Establishment","Dubai","+97142269005","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-razzaq-mohiddin-abdulla-trading-establishment-181286","UAE0806"
"2026-03-05","Abdul Razzaq Mohiddin Abdulla Trading Establishment","Abdul Razzaq Mohiddin Abdulla Trading Establishment","Dubai","+971561771010","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-razzaq-mohiddin-abdulla-trading-establishment-181286","UAE0807"
"2026-03-05","Abdul Reda Mohammed Hassan Grocery","Abdul Reda Mohammed Hassan Grocery","Dubai","+97143330618","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-reda-mohammed-hassan-grocery-165685","UAE0808"
"2026-03-05","Abdul Redha Ghanim Grocery","Abdul Redha Ghanim Grocery","Dubai","+97142722254","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-redha-ghanim-grocery-165686","UAE0809"
"2026-03-05","Abdul Rehman Al Balooshi Building Material Trading","Abdul Rehman Al Balooshi Building Material Trading","Dubai","+97142678082","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rehman-al-balooshi-building-material-trading-135564","UAE0810"
"2026-03-05","Abdul Rehman Al Hajri General Trading","Abdul Rehman Al Hajri General Trading","Dubai","+97142221741","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rehman-al-hajri-general-trading-139437","UAE0811"
"2026-03-05","Abdul Rehman Mudassar Transportation LLC","Abdul Rehman Mudassar Transportation LLC","Dubai","+971551457009","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdul-rehman-mudassar-transportation-llc-190600","UAE0812"
